,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Team,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameType
151,151,151,151,Atlanta Hawks,Chicago Bulls,L,10/27/2018,240,27,84,0.321,12,40,0.3,19,23,0.826,11,37,48,20,9,8,22,13,85,-12,regular season
152,152,152,152,Indiana Pacers,Cleveland Cavaliers,W,10/27/2018,240,48,74,0.649,5,13,0.385,18,26,0.6920000000000001,4,20,24,28,13,3,15,15,119,12,regular season
153,153,153,153,Cleveland Cavaliers,Indiana Pacers,L,10/27/2018,240,40,86,0.465,7,25,0.28,20,22,0.909,16,23,39,21,9,2,15,20,107,-12,regular season
154,154,154,154,Charlotte Hornets,Philadelphia 76ers,L,10/27/2018,240,37,95,0.389,9,35,0.257,20,24,0.833,9,39,48,19,3,8,9,25,103,-2,regular season
155,155,155,155,Philadelphia 76ers,Charlotte Hornets,W,10/27/2018,240,35,91,0.385,10,28,0.35700000000000004,25,30,0.833,14,42,56,18,4,8,11,23,105,2,regular season
156,156,156,156,Phoenix Suns,Memphis Grizzlies,L,10/27/2018,240,36,78,0.462,9,33,0.273,15,19,0.789,5,30,35,28,5,1,19,25,96,-21,regular season
157,157,157,157,Memphis Grizzlies,Phoenix Suns,W,10/27/2018,240,44,79,0.557,9,26,0.34600000000000003,20,22,0.909,3,36,39,30,12,1,12,21,117,21,regular season
158,158,158,158,Portland Trail Blazers,Miami Heat,L,10/27/2018,240,37,88,0.42,12,33,0.364,25,28,0.893,8,34,42,14,7,8,9,25,111,-9,regular season
159,159,159,159,Miami Heat,Portland Trail Blazers,W,10/27/2018,240,44,96,0.45799999999999996,15,39,0.385,17,26,0.654,16,40,56,21,7,8,12,21,120,9,regular season
160,160,160,160,Orlando Magic,Milwaukee Bucks,L,10/27/2018,240,33,101,0.327,10,43,0.233,15,17,0.882,11,30,41,21,9,6,11,22,91,-22,regular season
161,161,161,161,Milwaukee Bucks,Orlando Magic,W,10/27/2018,240,41,82,0.5,10,30,0.33299999999999996,21,23,0.9129999999999999,6,51,57,24,6,7,21,19,113,22,regular season
162,162,162,162,Los Angeles Lakers,San Antonio Spurs,L,10/27/2018,240,41,86,0.47700000000000004,13,33,0.39399999999999996,11,18,0.611,7,35,42,19,5,5,17,25,106,-4,regular season
163,163,163,163,San Antonio Spurs,Los Angeles Lakers,W,10/27/2018,240,44,91,0.484,3,16,0.188,19,24,0.792,12,37,49,20,7,5,13,17,110,4,regular season
164,164,164,164,Golden State Warriors,Brooklyn Nets,W,10/28/2018,240,44,89,0.494,11,33,0.33299999999999996,21,24,0.875,12,35,47,28,11,7,12,16,120,6,regular season
165,165,165,165,Brooklyn Nets,Golden State Warriors,L,10/28/2018,240,42,87,0.483,20,42,0.47600000000000003,10,15,0.667,5,32,37,28,5,3,15,20,114,-6,regular season
166,166,166,166,Utah Jazz,Dallas Mavericks,W,10/28/2018,240,42,80,0.525,10,25,0.4,19,22,0.8640000000000001,8,35,43,25,8,6,18,27,113,9,regular season
167,167,167,167,Dallas Mavericks,Utah Jazz,L,10/28/2018,240,38,91,0.418,9,28,0.321,19,25,0.76,12,31,43,24,6,3,13,19,104,-9,regular season
168,168,168,168,Phoenix Suns,Oklahoma City Thunder,L,10/28/2018,240,38,86,0.442,8,27,0.29600000000000004,26,27,0.963,10,34,44,21,10,3,22,32,110,-7,regular season
169,169,169,169,Oklahoma City Thunder,Phoenix Suns,W,10/28/2018,240,43,85,0.506,7,24,0.292,24,35,0.6859999999999999,9,34,43,22,16,3,15,24,117,7,regular season
170,170,170,170,Washington Wizards,Los Angeles Clippers,L,10/28/2018,240,38,97,0.392,5,27,0.185,23,28,0.821,14,31,45,18,7,3,14,16,104,-32,regular season
171,171,171,171,Los Angeles Clippers,Washington Wizards,W,10/28/2018,240,56,103,0.544,16,29,0.552,8,13,0.615,14,43,57,35,7,9,14,25,136,32,regular season
172,172,172,172,Portland Trail Blazers,Indiana Pacers,W,10/29/2018,240,38,78,0.48700000000000004,10,26,0.385,17,18,0.9440000000000001,9,41,50,19,3,3,18,23,103,10,regular season
173,173,173,173,Indiana Pacers,Portland Trail Blazers,L,10/29/2018,240,37,90,0.41100000000000003,6,19,0.316,13,20,0.65,7,28,35,19,8,5,8,20,93,-10,regular season
174,174,174,174,Atlanta Hawks,Philadelphia 76ers,L,10/29/2018,240,35,94,0.3720000000000001,8,37,0.21600000000000005,14,21,0.667,10,37,47,20,10,3,13,18,92,-21,regular season
175,175,175,175,Philadelphia 76ers,Atlanta Hawks,W,10/29/2018,240,41,99,0.414,14,47,0.298,17,18,0.9440000000000001,16,48,64,33,7,9,19,22,113,21,regular season
176,176,176,176,Sacramento Kings,Miami Heat,W,10/29/2018,240,48,97,0.495,12,26,0.462,15,25,0.6,9,37,46,28,8,8,12,23,123,10,regular season
177,177,177,177,Miami Heat,Sacramento Kings,L,10/29/2018,240,38,92,0.413,13,39,0.33299999999999996,24,34,0.706,13,39,52,20,10,9,18,21,113,-10,regular season
178,178,178,178,Brooklyn Nets,New York Knicks,L,10/29/2018,240,34,84,0.405,11,38,0.289,17,22,0.773,11,21,32,22,6,7,10,20,96,-19,regular season
179,179,179,179,New York Knicks,Brooklyn Nets,W,10/29/2018,240,45,92,0.489,9,24,0.375,16,18,0.889,16,37,53,21,5,3,13,21,115,19,regular season
180,180,180,180,Golden State Warriors,Chicago Bulls,W,10/29/2018,240,53,96,0.552,24,45,0.5329999999999999,19,26,0.731,8,41,49,34,9,7,7,29,149,25,regular season
181,181,181,181,Chicago Bulls,Golden State Warriors,L,10/29/2018,240,46,94,0.489,11,35,0.314,21,34,0.618,12,32,44,25,6,3,9,19,124,-25,regular season
182,182,182,182,Toronto Raptors,Milwaukee Bucks,L,10/29/2018,240,39,103,0.379,9,45,0.2,22,28,0.7859999999999999,15,36,51,25,9,7,10,19,109,-15,regular season
183,183,183,183,Milwaukee Bucks,Toronto Raptors,W,10/29/2018,240,45,92,0.489,19,45,0.42200000000000004,15,19,0.789,8,49,57,28,5,4,17,21,124,15,regular season
184,184,184,184,Los Angeles Lakers,Minnesota Timberwolves,L,10/29/2018,240,49,104,0.47100000000000003,12,33,0.364,10,15,0.667,17,31,48,24,8,8,18,24,120,-4,regular season
185,185,185,185,Minnesota Timberwolves,Los Angeles Lakers,W,10/29/2018,240,42,98,0.429,14,29,0.483,26,30,0.867,20,31,51,26,11,12,14,14,124,4,regular season
186,186,186,186,Dallas Mavericks,San Antonio Spurs,L,10/29/2018,265,43,91,0.473,10,34,0.294,12,17,0.706,8,41,49,15,9,3,22,21,108,-5,regular season
187,187,187,187,San Antonio Spurs,Dallas Mavericks,W,10/29/2018,265,42,91,0.462,9,20,0.45,20,21,0.9520000000000001,5,36,41,27,17,2,17,19,113,5,regular season
188,188,188,188,New Orleans Pelicans,Denver Nuggets,L,10/29/2018,240,43,82,0.524,11,24,0.45799999999999996,14,20,0.7,7,37,44,28,8,5,22,25,111,-5,regular season
189,189,189,189,Denver Nuggets,New Orleans Pelicans,W,10/29/2018,240,42,93,0.452,11,35,0.314,21,23,0.9129999999999999,9,32,41,28,14,5,13,17,116,5,regular season
190,190,190,190,Miami Heat,Charlotte Hornets,L,10/30/2018,240,41,87,0.47100000000000003,11,28,0.39299999999999996,20,24,0.833,10,24,34,25,9,5,15,26,113,-12,regular season
191,191,191,191,Charlotte Hornets,Miami Heat,W,10/30/2018,240,44,81,0.5429999999999999,13,28,0.46399999999999997,24,29,0.828,8,31,39,27,7,5,14,26,125,12,regular season
192,192,192,192,Atlanta Hawks,Cleveland Cavaliers,L,10/30/2018,240,44,82,0.537,15,35,0.429,11,17,0.647,6,33,39,25,6,8,22,29,114,-22,regular season
193,193,193,193,Cleveland Cavaliers,Atlanta Hawks,W,10/30/2018,240,45,90,0.5,13,25,0.52,33,43,0.767,13,35,48,23,13,1,13,20,136,22,regular season
194,194,194,194,Sacramento Kings,Orlando Magic,W,10/30/2018,240,41,84,0.488,8,22,0.364,17,26,0.654,8,43,51,22,8,6,15,20,107,8,regular season
195,195,195,195,Orlando Magic,Sacramento Kings,L,10/30/2018,240,36,91,0.396,11,43,0.256,16,22,0.727,11,37,48,28,10,8,16,22,99,-8,regular season
196,196,196,196,Detroit Pistons,Boston Celtics,L,10/30/2018,240,37,88,0.42,8,30,0.267,23,27,0.852,11,39,50,17,6,3,17,28,105,-3,regular season
197,197,197,197,Boston Celtics,Detroit Pistons,W,10/30/2018,240,37,84,0.44,9,31,0.29,25,32,0.7809999999999999,8,38,46,25,8,4,14,20,108,3,regular season
198,198,198,198,Philadelphia 76ers,Toronto Raptors,L,10/30/2018,240,38,91,0.418,14,40,0.35,22,30,0.733,17,30,47,25,7,5,23,24,112,-17,regular season
199,199,199,199,Toronto Raptors,Philadelphia 76ers,W,10/30/2018,240,47,92,0.511,11,27,0.40700000000000003,24,28,0.857,9,34,43,29,13,6,15,26,129,17,regular season
200,200,200,200,Portland Trail Blazers,Houston Rockets,W,10/30/2018,240,38,80,0.475,8,20,0.4,20,23,0.87,7,44,51,17,4,4,17,19,104,19,regular season
201,201,201,201,Houston Rockets,Portland Trail Blazers,L,10/30/2018,240,31,96,0.32299999999999995,10,43,0.233,13,23,0.565,20,29,49,18,7,9,11,25,85,-19,regular season
202,202,202,202,Washington Wizards,Memphis Grizzlies,L,10/30/2018,240,32,74,0.4320000000000001,14,35,0.4,17,20,0.85,5,32,37,24,9,7,20,22,95,-12,regular season
203,203,203,203,Memphis Grizzlies,Washington Wizards,W,10/30/2018,240,36,74,0.486,13,28,0.46399999999999997,22,31,0.71,6,32,38,28,16,3,15,20,107,12,regular season
204,204,204,204,Los Angeles Clippers,Oklahoma City Thunder,L,10/30/2018,240,35,74,0.473,7,20,0.35,33,43,0.767,6,32,38,18,6,7,24,26,110,-18,regular season
205,205,205,205,Oklahoma City Thunder,Los Angeles Clippers,W,10/30/2018,240,48,94,0.511,9,17,0.529,23,32,0.7190000000000001,9,32,41,19,16,6,15,35,128,18,regular season
206,206,206,206,Detroit Pistons,Brooklyn Nets,L,10/31/2018,265,39,93,0.419,11,34,0.324,30,39,0.769,14,41,55,16,8,6,16,30,119,-1,regular season
207,207,207,207,Brooklyn Nets,Detroit Pistons,W,10/31/2018,265,43,101,0.426,12,38,0.316,22,30,0.733,18,37,55,26,5,3,16,33,120,1,regular season
208,208,208,208,Denver Nuggets,Chicago Bulls,W,10/31/2018,265,45,99,0.455,7,26,0.26899999999999996,11,18,0.611,17,39,56,24,7,9,16,16,108,1,regular season
209,209,209,209,Chicago Bulls,Denver Nuggets,L,10/31/2018,265,39,92,0.424,16,34,0.47100000000000003,13,18,0.722,10,33,43,27,7,6,13,23,107,-1,regular season
210,210,210,210,Utah Jazz,Minnesota Timberwolves,L,10/31/2018,240,47,97,0.485,13,30,0.433,18,30,0.6,20,28,48,25,9,5,14,22,125,-3,regular season
211,211,211,211,Minnesota Timberwolves,Utah Jazz,W,10/31/2018,240,50,86,0.581,12,25,0.48,16,24,0.667,7,34,41,19,10,8,15,28,128,3,regular season
212,212,212,212,Indiana Pacers,New York Knicks,W,10/31/2018,240,45,83,0.542,6,20,0.3,11,17,0.647,10,31,41,24,10,10,15,19,107,6,regular season
213,213,213,213,New York Knicks,Indiana Pacers,L,10/31/2018,240,34,79,0.43,12,25,0.48,21,24,0.875,9,26,35,18,6,6,17,19,101,-6,regular season
214,214,214,214,New Orleans Pelicans,Golden State Warriors,L,10/31/2018,240,44,92,0.478,12,35,0.34299999999999997,21,27,0.778,12,30,42,24,8,2,15,26,121,-10,regular season
215,215,215,215,Golden State Warriors,New Orleans Pelicans,W,10/31/2018,240,47,89,0.528,16,32,0.5,21,30,0.7,12,34,46,39,10,4,17,24,131,10,regular season
216,216,216,216,Dallas Mavericks,Los Angeles Lakers,L,10/31/2018,240,43,86,0.5,13,29,0.44799999999999995,14,19,0.737,10,30,40,24,5,5,23,24,113,-1,regular season
217,217,217,217,Los Angeles Lakers,Dallas Mavericks,W,10/31/2018,240,43,84,0.512,10,17,0.588,18,24,0.75,8,31,39,23,12,6,20,27,114,1,regular season
218,218,218,218,San Antonio Spurs,Phoenix Suns,W,10/31/2018,240,46,83,0.5539999999999999,4,18,0.222,24,26,0.9229999999999999,6,41,47,24,7,6,14,15,120,30,regular season
219,219,219,219,Phoenix Suns,San Antonio Spurs,L,10/31/2018,240,35,90,0.389,6,24,0.25,14,18,0.778,7,28,35,21,10,3,15,26,90,-30,regular season
220,220,220,220,Oklahoma City Thunder,Charlotte Hornets,W,11/01/2018,240,41,96,0.4270000000000001,8,37,0.21600000000000005,21,29,0.7240000000000001,14,35,49,20,12,9,10,21,111,4,regular season
221,221,221,221,Charlotte Hornets,Oklahoma City Thunder,L,11/01/2018,240,38,93,0.409,11,41,0.268,20,22,0.909,11,40,51,26,7,3,17,26,107,-4,regular season
222,222,222,222,Denver Nuggets,Cleveland Cavaliers,W,11/01/2018,240,41,85,0.48200000000000004,10,26,0.385,18,21,0.857,14,30,44,22,8,7,12,18,110,19,regular season
223,223,223,223,Cleveland Cavaliers,Denver Nuggets,L,11/01/2018,240,34,83,0.41,5,18,0.278,18,19,0.9470000000000001,13,22,35,18,11,4,13,22,91,-19,regular season
224,224,224,224,Los Angeles Clippers,Philadelphia 76ers,L,11/01/2018,240,38,86,0.442,9,23,0.391,28,33,0.848,8,34,42,19,6,7,18,28,113,-9,regular season
225,225,225,225,Philadelphia 76ers,Los Angeles Clippers,W,11/01/2018,240,44,93,0.473,13,27,0.48100000000000004,21,28,0.75,10,33,43,29,7,7,14,30,122,9,regular season
226,226,226,226,Sacramento Kings,Atlanta Hawks,W,11/01/2018,240,53,98,0.541,14,35,0.4,26,32,0.813,10,36,46,38,14,3,14,29,146,31,regular season
227,227,227,227,Atlanta Hawks,Sacramento Kings,L,11/01/2018,240,42,87,0.483,8,31,0.258,23,34,0.6759999999999999,10,33,43,26,6,6,22,28,115,-31,regular season
228,228,228,228,Milwaukee Bucks,Boston Celtics,L,11/01/2018,240,41,85,0.48200000000000004,9,29,0.31,22,30,0.733,8,37,45,20,8,3,14,20,113,-4,regular season
229,229,229,229,Boston Celtics,Milwaukee Bucks,W,11/01/2018,240,41,92,0.446,24,55,0.436,11,13,0.846,8,34,42,30,5,8,12,23,117,4,regular season
230,230,230,230,New Orleans Pelicans,Portland Trail Blazers,L,11/01/2018,240,40,94,0.426,8,29,0.276,31,37,0.838,14,30,44,23,7,3,12,24,119,-13,regular season
231,231,231,231,Portland Trail Blazers,New Orleans Pelicans,W,11/01/2018,240,44,87,0.506,18,35,0.514,26,31,0.8390000000000001,8,38,46,26,4,4,14,30,132,13,regular season
232,232,232,232,Los Angeles Clippers,Orlando Magic,W,11/02/2018,240,41,86,0.47700000000000004,13,26,0.5,25,33,0.758,10,40,50,22,5,3,13,23,120,25,regular season
233,233,233,233,Orlando Magic,Los Angeles Clippers,L,11/02/2018,240,40,90,0.444,4,17,0.235,11,19,0.579,8,32,40,20,7,4,10,24,95,-25,regular season
234,234,234,234,Houston Rockets,Brooklyn Nets,W,11/02/2018,240,41,83,0.494,15,39,0.385,22,32,0.688,11,30,41,22,4,10,9,21,119,8,regular season
235,235,235,235,Brooklyn Nets,Houston Rockets,L,11/02/2018,240,42,85,0.494,15,34,0.441,12,20,0.6,9,29,38,22,5,4,10,28,111,-8,regular season
236,236,236,236,Indiana Pacers,Chicago Bulls,W,11/02/2018,240,40,85,0.47100000000000003,7,26,0.26899999999999996,20,22,0.909,9,33,42,21,8,9,11,13,107,2,regular season
237,237,237,237,Chicago Bulls,Indiana Pacers,L,11/02/2018,240,42,89,0.47200000000000003,13,31,0.419,8,9,0.889,11,32,43,33,2,7,14,20,105,-2,regular season
238,238,238,238,Oklahoma City Thunder,Washington Wizards,W,11/02/2018,240,49,86,0.57,15,32,0.469,21,26,0.8079999999999999,7,31,38,34,13,5,13,20,134,23,regular season
239,239,239,239,Washington Wizards,Oklahoma City Thunder,L,11/02/2018,240,44,86,0.512,9,30,0.3,14,18,0.778,6,24,30,27,6,4,18,21,111,-23,regular season
240,240,240,240,New York Knicks,Dallas Mavericks,W,11/02/2018,240,46,84,0.5479999999999999,7,29,0.24100000000000002,19,26,0.731,10,30,40,26,13,4,12,24,118,12,regular season
241,241,241,241,Dallas Mavericks,New York Knicks,L,11/02/2018,240,40,81,0.494,11,29,0.379,15,24,0.625,11,29,40,22,6,1,18,28,106,-12,regular season
242,242,242,242,Memphis Grizzlies,Utah Jazz,W,11/02/2018,240,38,75,0.507,13,26,0.5,21,34,0.618,9,30,39,23,9,3,11,29,110,10,regular season
243,243,243,243,Utah Jazz,Memphis Grizzlies,L,11/02/2018,240,36,77,0.46799999999999997,14,36,0.389,14,25,0.56,10,29,39,21,3,5,14,25,100,-10,regular season
244,244,244,244,Toronto Raptors,Phoenix Suns,W,11/02/2018,240,41,81,0.506,12,33,0.364,13,21,0.619,6,33,39,29,11,10,13,23,107,9,regular season
245,245,245,245,Phoenix Suns,Toronto Raptors,L,11/02/2018,240,40,91,0.44,8,26,0.308,10,18,0.556,12,37,49,20,3,4,15,18,98,-9,regular season
246,246,246,246,Minnesota Timberwolves,Golden State Warriors,L,11/02/2018,240,38,101,0.376,13,45,0.289,10,14,0.7140000000000001,8,31,39,25,8,4,5,16,99,-17,regular season
247,247,247,247,Golden State Warriors,Minnesota Timberwolves,W,11/02/2018,240,43,88,0.489,13,34,0.382,17,22,0.773,12,49,61,31,3,9,16,16,116,17,regular season
248,248,248,248,Detroit Pistons,Philadelphia 76ers,L,11/03/2018,240,33,83,0.39799999999999996,5,30,0.16699999999999998,28,41,0.6829999999999999,7,37,44,16,8,3,17,32,99,-10,regular season
249,249,249,249,Philadelphia 76ers,Detroit Pistons,W,11/03/2018,240,28,69,0.406,9,29,0.31,44,51,0.863,3,42,45,21,11,3,17,31,109,10,regular season
250,250,250,250,Cleveland Cavaliers,Charlotte Hornets,L,11/03/2018,240,35,81,0.4320000000000001,10,26,0.385,14,15,0.9329999999999999,3,23,26,22,10,2,13,20,94,-32,regular season
251,251,251,251,Charlotte Hornets,Cleveland Cavaliers,W,11/03/2018,240,52,91,0.5710000000000001,10,30,0.33299999999999996,12,13,0.9229999999999999,12,38,50,29,3,7,15,17,126,32,regular season
252,252,252,252,Boston Celtics,Indiana Pacers,L,11/03/2018,240,38,88,0.4320000000000001,19,46,0.413,6,9,0.667,10,35,45,23,6,8,14,20,101,-1,regular season
253,253,253,253,Indiana Pacers,Boston Celtics,W,11/03/2018,240,36,86,0.419,11,32,0.344,19,25,0.76,8,37,45,23,10,2,13,16,102,1,regular season
254,254,254,254,Miami Heat,Atlanta Hawks,L,11/03/2018,240,41,85,0.48200000000000004,16,40,0.4,20,26,0.769,13,28,41,27,6,6,17,20,118,-5,regular season
255,255,255,255,Atlanta Hawks,Miami Heat,W,11/03/2018,240,46,88,0.523,13,32,0.406,18,23,0.7829999999999999,8,29,37,33,11,7,16,21,123,5,regular season
256,256,256,256,Houston Rockets,Chicago Bulls,W,11/03/2018,240,35,83,0.42200000000000004,13,42,0.31,13,20,0.65,10,35,45,21,13,5,18,22,96,8,regular season
257,257,257,257,Chicago Bulls,Houston Rockets,L,11/03/2018,240,28,71,0.39399999999999996,6,23,0.261,26,27,0.963,4,33,37,15,13,4,19,18,88,-8,regular season
258,258,258,258,New Orleans Pelicans,San Antonio Spurs,L,11/03/2018,240,36,77,0.46799999999999997,6,21,0.28600000000000003,17,30,0.5670000000000001,6,42,48,22,3,8,16,21,95,-14,regular season
259,259,259,259,San Antonio Spurs,New Orleans Pelicans,W,11/03/2018,240,45,96,0.469,8,23,0.348,11,14,0.7859999999999999,8,35,43,29,8,4,9,21,109,14,regular season
260,260,260,260,Utah Jazz,Denver Nuggets,L,11/03/2018,240,33,81,0.40700000000000003,6,31,0.19399999999999998,16,24,0.667,10,30,40,22,12,7,12,21,88,-15,regular season
261,261,261,261,Denver Nuggets,Utah Jazz,W,11/03/2018,240,41,83,0.494,9,28,0.321,12,19,0.632,8,40,48,32,8,0,17,26,103,15,regular season
262,262,262,262,Los Angeles Lakers,Portland Trail Blazers,W,11/03/2018,240,45,86,0.523,8,21,0.381,16,25,0.64,9,41,50,20,9,11,20,22,114,4,regular season
263,263,263,263,Portland Trail Blazers,Los Angeles Lakers,L,11/03/2018,240,44,104,0.423,6,35,0.171,16,22,0.727,16,34,50,20,10,5,14,21,110,-4,regular season
264,264,264,264,Sacramento Kings,Milwaukee Bucks,L,11/04/2018,240,42,95,0.442,14,36,0.389,11,22,0.5,8,36,44,24,6,4,15,26,109,-35,regular season
265,265,265,265,Milwaukee Bucks,Sacramento Kings,W,11/04/2018,240,46,95,0.484,22,56,0.39299999999999996,30,33,0.909,10,46,56,30,6,7,12,20,144,35,regular season
266,266,266,266,Philadelphia 76ers,Brooklyn Nets,L,11/04/2018,240,31,65,0.47700000000000004,4,20,0.2,31,41,0.7559999999999999,9,37,46,16,6,1,27,21,97,-25,regular season
267,267,267,267,Brooklyn Nets,Philadelphia 76ers,W,11/04/2018,240,50,105,0.47600000000000003,9,28,0.321,13,18,0.722,15,23,38,27,11,3,9,28,122,25,regular season
268,268,268,268,New York Knicks,Washington Wizards,L,11/04/2018,240,39,93,0.419,5,27,0.185,12,16,0.75,15,36,51,19,5,5,18,28,95,-13,regular season
269,269,269,269,Washington Wizards,New York Knicks,W,11/04/2018,240,36,83,0.434,6,26,0.231,30,39,0.769,15,32,47,21,12,11,13,18,108,13,regular season
270,270,270,270,Orlando Magic,San Antonio Spurs,W,11/04/2018,240,46,91,0.505,12,32,0.375,13,18,0.722,11,32,43,29,7,4,8,22,117,7,regular season
271,271,271,271,San Antonio Spurs,Orlando Magic,L,11/04/2018,240,38,88,0.4320000000000001,12,35,0.34299999999999997,22,25,0.88,10,33,43,25,3,5,11,21,110,-7,regular season
272,272,272,272,Memphis Grizzlies,Phoenix Suns,L,11/04/2018,240,36,76,0.474,7,23,0.304,21,29,0.7240000000000001,9,21,30,19,13,3,13,21,100,-2,regular season
273,273,273,273,Phoenix Suns,Memphis Grizzlies,W,11/04/2018,240,33,64,0.516,14,32,0.43799999999999994,22,26,0.846,5,32,37,25,7,3,24,27,102,2,regular season
274,274,274,274,Minnesota Timberwolves,Portland Trail Blazers,L,11/04/2018,240,29,93,0.312,7,30,0.233,16,21,0.762,13,25,38,18,9,4,11,21,81,-30,regular season
275,275,275,275,Portland Trail Blazers,Minnesota Timberwolves,W,11/04/2018,240,38,86,0.442,7,28,0.25,28,32,0.875,17,49,66,15,7,1,16,20,111,30,regular season
276,276,276,276,Toronto Raptors,Los Angeles Lakers,W,11/04/2018,240,49,98,0.5,10,35,0.28600000000000003,13,14,0.929,13,36,49,32,9,4,12,24,121,14,regular season
277,277,277,277,Los Angeles Lakers,Toronto Raptors,L,11/04/2018,240,39,85,0.45899999999999996,6,24,0.25,23,29,0.7929999999999999,6,32,38,25,6,4,16,18,107,-14,regular season
278,278,278,278,Miami Heat,Detroit Pistons,W,11/05/2018,265,44,98,0.449,12,31,0.387,20,31,0.645,9,41,50,24,10,8,17,26,120,5,regular season
279,279,279,279,Detroit Pistons,Miami Heat,L,11/05/2018,265,43,105,0.41,11,35,0.314,18,28,0.643,21,39,60,27,8,3,19,30,115,-5,regular season
280,280,280,280,Houston Rockets,Indiana Pacers,W,11/05/2018,240,34,76,0.447,15,47,0.319,15,16,0.938,5,34,39,23,9,6,16,24,98,4,regular season
281,281,281,281,Indiana Pacers,Houston Rockets,L,11/05/2018,240,33,75,0.44,8,28,0.28600000000000003,20,30,0.667,7,32,39,17,8,3,15,15,94,-4,regular season
282,282,282,282,Cleveland Cavaliers,Orlando Magic,L,11/05/2018,240,41,80,0.513,10,23,0.435,8,12,0.667,8,34,42,20,8,2,18,17,100,-2,regular season
283,283,283,283,Orlando Magic,Cleveland Cavaliers,W,11/05/2018,240,39,87,0.44799999999999995,11,34,0.324,13,15,0.867,10,30,40,22,11,5,15,16,102,2,regular season
284,284,284,284,Chicago Bulls,New York Knicks,W,11/05/2018,290,43,95,0.45299999999999996,8,30,0.267,22,30,0.733,11,37,48,15,9,9,19,22,116,1,regular season
285,285,285,285,New York Knicks,Chicago Bulls,L,11/05/2018,290,41,106,0.387,7,26,0.26899999999999996,26,29,0.897,21,41,62,20,7,6,17,27,115,-1,regular season
286,286,286,286,New Orleans Pelicans,Oklahoma City Thunder,L,11/05/2018,240,41,84,0.488,9,29,0.31,25,30,0.833,11,34,45,27,8,5,20,26,116,-6,regular season
287,287,287,287,Oklahoma City Thunder,New Orleans Pelicans,W,11/05/2018,240,45,93,0.484,10,27,0.37,22,31,0.71,9,32,41,26,15,3,12,23,122,6,regular season
288,288,288,288,Boston Celtics,Denver Nuggets,L,11/05/2018,240,44,87,0.506,9,31,0.29,10,12,0.833,7,33,40,22,9,9,12,21,107,-8,regular season
289,289,289,289,Denver Nuggets,Boston Celtics,W,11/05/2018,240,41,90,0.456,13,34,0.382,20,28,0.7140000000000001,15,32,47,25,5,4,13,14,115,8,regular season
290,290,290,290,Toronto Raptors,Utah Jazz,W,11/05/2018,240,49,86,0.57,13,33,0.39399999999999996,13,14,0.929,7,36,43,21,9,3,14,28,124,13,regular season
291,291,291,291,Utah Jazz,Toronto Raptors,L,11/05/2018,240,38,86,0.442,8,31,0.258,27,41,0.659,12,28,40,29,10,4,12,19,111,-13,regular season
